lon,lat,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,dt
2.3488,48.8534,4,747.68,17.43,53.47,0.23,20.5,28.86,32.15,16.47,1612814400
2.3488,48.8534,4,727.65,16.54,54.84,0.25,20.5,29.28,32.66,16.47,1612818000
2.3488,48.8534,4,694.28,15.42,55.52,0.24,20.03,28.29,31.75,17.48,1612821600
2.3488,48.8534,3,587.46,9.84,54.84,0.65,18.12,23.35,26.55,19.51,1612825200
2.3488,48.8534,3,514.03,5.31,52.78,2.19,16.69,20.27,23.18,21.28,1612828800
2.3488,48.8534,2,487.33,3.05,51.41,4.56,16.21,19.65,22.38,21.79,1612832400
2.3488,48.8534,3,480.65,2.24,50.04,6.35,16.69,20.08,22.76,20.27,1612836000
2.3488,48.8534,3,487.33,1.98,50.04,7.15,17.41,20.85,23.56,18.24,1612839600
2.3488,48.8534,3,487.33,1.84,49.35,7.78,17.88,21.44,24.18,16.21,1612843200
2.3488,48.8534,3,487.33,2.15,48.67,7.6,17.41,22.02,24.67,17.23,1612846800
2.3488,48.8534,4,567.44,5.48,52.09,4.2,17.64,27.71,30.6,22.04,1612850400
2.3488,48.8534,4,620.84,8.83,53.47,2.19,17.88,31.44,34.41,22.04,1612854000
2.3488,48.8534,4,667.57,12.52,53.47,1.07,18.84,34.16,37.3,19.51,1612857600
2.3488,48.8534,4,700.95,16.99,52.09,1.81,20.27,36.29,39.69,18.49,1612861200
2.3488,48.8534,4,687.6,18.11,49.35,4.16,20.03,34.6,37.97,17.23,1612864800
2.3488,48.8534,4,607.49,14.31,43.87,8.94,17.88,29.67,32.64,15.45,1612868400
2.3488,48.8534,3,534.06,10.73,38.39,14.84,15.26,24.92,27.48,13.43,1612872000
2.3488,48.8534,3,500.68,8.27,35.99,17.7,13.47,22.59,24.94,11.91,1612875600
2.3488,48.8534,3,473.98,5.36,34.62,19.31,11.56,20.37,22.45,10.39,1612879200
2.3488,48.8534,2,447.27,3.02,33.93,20.21,9.78,18.65,20.44,8.87,1612882800
2.3488,48.8534,2,440.6,1.65,35.64,18.77,8.35,18.27,19.92,8.11,1612886400
2.3488,48.8534,3,473.98,1.96,40.1,11.98,8.82,20.19,21.94,9.25,1612890000
2.3488,48.8534,3,520.71,4.08,43.18,5.72,9.89,23.43,25.41,10.51,1612893600
2.3488,48.8534,4,547.41,5.14,45.24,4.16,11.09,25.87,27.93,11.53,1612897200
2.3488,48.8534,4,534.06,4.41,44.55,4.69,11.8,25.26,27.24,11.65,1612900800
2.3488,48.8534,3,520.71,3.69,41.47,5.81,12.4,22.96,24.75,12.16,1612904400
2.3488,48.8534,2,473.98,1.38,34.27,12.88,9.66,18.11,19.38,9.12,1612908000
2.3488,48.8534,2,393.87,0.17,22.96,26.46,6.8,13.04,13.81,6.97,1612911600
2.3488,48.8534,2,373.84,0.16,21.94,25.39,6.56,12.67,13.37,7.54,1612915200
2.3488,48.8534,2,367.17,0.31,26.73,18.77,7.09,12.72,13.41,8.61,1612918800
2.3488,48.8534,2,363.83,0.36,27.42,18.24,7.33,11.98,12.63,8.99,1612922400
2.3488,48.8534,2,360.49,0.26,25.36,22.53,7.33,10.78,11.43,9.5,1612926000
2.3488,48.8534,1,347.14,0.13,22.28,30.4,7.39,9.84,10.65,11.15,1612929600
2.3488,48.8534,2,353.81,0.12,23.99,33.62,8.58,11.16,12.43,13.05,1612933200
2.3488,48.8534,2,440.6,0.57,36.33,24.68,11.56,17.56,19.63,14.95,1612936800
2.3488,48.8534,3,494,1.08,42.16,19.85,12.88,20.79,23.47,17.48,1612940400
2.3488,48.8534,3,500.68,1.1,42.16,20.92,12.64,20.9,23.81,19.51,1612944000
2.3488,48.8534,3,500.68,2.07,41.13,23.6,12.88,20.61,23.58,21.03,1612947600
2.3488,48.8534,2,467.3,5.98,33.24,35.41,13.23,17.39,20.04,19.51,1612951200
2.3488,48.8534,2,420.57,7.94,24.33,47.21,12.64,13.04,15.23,15.96,1612954800
2.3488,48.8534,2,380.52,8.05,18.68,54.36,11.44,10.36,12.31,13.55,1612958400
2.3488,48.8534,2,367.17,7.94,17.99,58.65,10.97,10.1,12.02,11.91,1612962000
2.3488,48.8534,2,363.83,7.15,18.85,59.37,10.85,10.4,12.24,10.77,1612965600
2.3488,48.8534,2,360.49,5.81,20.74,59.37,10.49,10.48,12.24,10.13,1612969200
2.3488,48.8534,2,417.23,4.81,31.53,49.35,11.8,13.74,15.86,12.03,1612972800
2.3488,48.8534,2,514.03,1.96,48.67,30.04,13.83,19.83,22.51,15.71,1612976400
2.3488,48.8534,4,654.22,2.21,61.69,15.02,16.21,28.87,32.22,19.25,1612980000
2.3488,48.8534,4,734.33,4.08,65.12,9.03,17.17,34.47,38.17,22.55,1612983600
2.3488,48.8534,4,714.3,3.33,61.69,10.46,16.21,33.35,36.87,24.32,1612987200
2.3488,48.8534,4,687.6,2.88,58.95,11.62,15.26,32.22,35.66,26.09,1612990800
2.3488,48.8534,4,620.84,1.63,53.47,15.74,13.47,27.8,30.88,27.11,1612994400
2.3488,48.8534,2,480.65,0.32,40.1,27.9,10.25,19.21,21.63,27.36,1612998000
2.3488,48.8534,2,423.91,0.15,33.93,33.62,9.06,16.19,18.37,27.87,1613001600
2.3488,48.8534,2,417.23,0.14,32.9,34.33,9.3,16.25,18.49,28.12,1613005200
2.3488,48.8534,2,413.9,0.14,32.56,33.62,10.13,16.6,18.93,27.11,1613008800
2.3488,48.8534,2,417.23,0.16,33.24,31.47,11.8,17.52,19.93,24.32,1613012400
2.3488,48.8534,2,420.57,0.2,34.62,29.33,13.47,18.32,20.73,21.53,1613016000
2.3488,48.8534,3,447.27,0.37,37.7,25.75,14.19,20.09,22.62,19.51,1613019600
2.3488,48.8534,4,587.46,2.88,51.41,11.98,16.21,29.43,32.69,19.25,1613023200
2.3488,48.8534,4,660.9,6.04,56.21,5.9,15.97,33.13,36.76,18.24,1613026800
2.3488,48.8534,4,620.84,5.03,52.09,9.84,14.07,29.45,32.92,16.97,1613030400
2.3488,48.8534,3,534.06,7.26,38.04,29.33,12.04,23.5,26.5,15.33,1613034000
2.3488,48.8534,2,393.87,5.53,20.74,52.93,8.11,13.18,14.96,10.01,1613037600
2.3488,48.8534,1,343.8,4.92,14.57,61.51,6.62,9.9,11.21,8.49,1613041200
2.3488,48.8534,1,317.1,4.25,11.82,65.8,5.72,8.45,9.54,7.73,1613044800
2.3488,48.8534,1,303.75,3.41,10.8,71.53,5.01,7.43,8.37,6.14,1613048400
2.3488,48.8534,1,303.75,2.52,11.65,75.1,4.77,7.16,8.09,5.32,1613052000
2.3488,48.8534,1,307.08,1.57,13.71,74.39,5.01,7.49,8.45,5.32,1613055600
2.3488,48.8534,1,330.45,0.41,19.71,67.95,5.72,8.76,9.89,5.89,1613059200
2.3488,48.8534,2,373.84,0.11,26.39,57.94,6.8,11.32,12.76,6.52,1613062800
2.3488,48.8534,2,440.6,0.08,34.27,46.49,8.58,15.06,16.88,7.47,1613066400
2.3488,48.8534,2,467.3,0.14,37.01,40.41,9.78,16.34,18.32,7.79,1613070000
2.3488,48.8534,2,440.6,0.09,32.9,43.63,9.18,14.35,16.16,7.03,1613073600
2.3488,48.8534,2,417.23,0.06,29.47,47.21,8.58,13.04,14.73,6.71,1613077200
2.3488,48.8534,2,370.5,0.02,23.65,53.64,7.51,10.97,12.44,6.46,1613080800
2.3488,48.8534,1,313.76,0.01,16.45,62.94,6.32,8.03,9.18,6.33,1613084400
2.3488,48.8534,1,303.75,0,14.91,65.09,6.56,8.08,9.16,6.71,1613088000
2.3488,48.8534,1,310.42,0,15.08,62.23,7.27,9.07,10.18,7.35,1613091600
2.3488,48.8534,1,313.76,0,15.25,60.08,7.39,9.62,10.74,7.98,1613095200
2.3488,48.8534,1,310.42,0.01,14.91,59.37,6.97,9.36,10.47,8.23,1613098800
2.3488,48.8534,1,307.08,0.01,14.74,58.65,6.68,8.87,9.96,8.36,1613102400
2.3488,48.8534,1,313.76,0.01,16.28,55.79,7.09,9.11,10.26,8.61,1613106000
2.3488,48.8534,2,373.84,0.06,24.68,46.49,8.82,12.5,14.01,9.37,1613109600
2.3488,48.8534,2,400.54,0.11,29.13,42.56,9.66,13.88,15.6,9.75,1613113200
2.3488,48.8534,2,407.22,0.13,30.16,42.56,9.66,13.98,15.75,10.01,1613116800
2.3488,48.8534,2,410.56,0.34,29.82,42.92,9.3,13.87,15.62,10.39,1613120400
2.3488,48.8534,2,387.19,0.82,26.73,47.21,8.35,11.98,13.56,9.75,1613124000
2.3488,48.8534,1,367.17,1.34,22.96,51.5,7.33,9.88,11.27,9.37,1613127600
2.3488,48.8534,1,347.14,1.82,20.22,55.08,6.68,8.55,9.82,8.74,1613131200
2.3488,48.8534,1,340.46,2.52,19.19,58.65,6.68,8.25,9.48,8.04,1613134800
2.3488,48.8534,1,330.45,2.35,18.85,60.8,6.62,7.98,9.17,7.66,1613138400
2.3488,48.8534,1,320.44,1.68,18.34,62.23,6.2,7.67,8.79,7.35,1613142000
2.3488,48.8534,1,333.79,1.09,20.39,60.8,6.02,8.36,9.52,7.6,1613145600
2.3488,48.8534,2,370.5,0.38,25.71,56.51,6.5,10.71,12.09,8.61,1613149200
2.3488,48.8534,2,433.92,0.05,32.22,50.78,7.63,14.55,16.29,10.26,1613152800
2.3488,48.8534,2,467.3,0.07,35.3,50.07,8.35,16.82,18.77,11.4,1613156400
2.3488,48.8534,2,467.3,0.05,33.93,52.21,8.23,16.59,18.54,11.53,1613160000
2.3488,48.8534,2,473.98,0.06,33.93,51.5,8.46,16.91,18.89,11.78,1613163600
2.3488,48.8534,2,433.92,0.04,29.82,53.64,7.99,14.49,16.28,11.15,1613167200
2.3488,48.8534,1,350.48,0.01,20.56,61.51,6.8,9.5,10.83,10.64,1613170800
2.3488,48.8534,1,317.1,0,16.11,65.8,6.44,7.64,8.71,10.77,1613174400
2.3488,48.8534,1,313.76,0,15.42,65.8,6.74,7.74,8.76,11.27,1613178000
2.3488,48.8534,1,313.76,0,15.42,63.66,7.15,8.17,9.19,11.4,1613181600
2.3488,48.8534,1,313.76,0,15.42,62.23,7.63,8.72,9.76,11.15,1613185200
2.3488,48.8534,1,313.76,0.01,15.59,62.23,7.87,9.06,10.16,10.77,1613188800
2.3488,48.8534,1,323.77,0.01,16.79,62.23,7.75,9.54,10.69,10.13,1613192400
2.3488,48.8534,2,390.53,0.03,25.02,55.79,8.7,13.22,14.74,9.75,1613196000
2.3488,48.8534,2,420.57,0.06,28.79,52.21,8.58,14.33,16,9.37,1613199600
2.3488,48.8534,2,397.21,0.19,26.05,56.51,7.75,12.45,14.01,8.61,1613203200
2.3488,48.8534,2,363.83,1.03,20.39,63.66,6.62,10.13,11.47,7.92,1613206800
2.3488,48.8534,1,323.77,1.68,14.4,72.24,5.42,7.51,8.6,7.03,1613210400
2.3488,48.8534,1,307.08,2.24,11.65,77.25,4.89,6.44,7.42,6.4,1613214000
2.3488,48.8534,2,297.07,2.1,10.71,80.82,4.53,5.93,6.83,6.02,1613217600
2.3488,48.8534,2,293.73,2.07,10.97,82.97,4.59,6.04,6.94,5.83,1613221200
2.3488,48.8534,2,293.73,2.07,10.97,84.4,4.53,6.19,7.1,5.7,1613224800
2.3488,48.8534,2,293.73,1.69,11.31,84.4,4.35,6.15,7.05,5.51,1613228400
2.3488,48.8534,1,350.48,1.82,20.05,72.96,5.54,9.32,10.59,5.95,1613232000
2.3488,48.8534,2,433.92,0.7,32.9,54.36,7.09,14.27,16.12,7.28,1613235600
2.3488,48.8534,3,547.41,0.31,45.24,35.76,9.3,21.31,23.9,9.12,1613239200
2.3488,48.8534,3,600.82,0.62,48.67,27.54,10.37,24.91,27.85,10.26,1613242800
2.3488,48.8534,3,534.06,0.24,40.1,36.84,8.94,20.65,23.21,9.88,1613246400
2.3488,48.8534,2,460.63,0.08,31.87,47.92,7.45,16.22,18.35,9.5,1613250000
2.3488,48.8534,2,380.52,0.02,22.96,60.08,5.84,11.3,12.88,9.12,1613253600
2.3488,48.8534,1,327.11,0,16.62,67.23,4.89,8.12,9.35,9.12,1613257200
2.3488,48.8534,1,320.44,0,15.59,67.95,4.95,7.81,8.95,9.75,1613260800
2.3488,48.8534,1,320.44,0,15.77,67.95,5.19,8.12,9.27,10.39,1613264400
2.3488,48.8534,1,317.1,0,15.25,68.67,5.19,8.1,9.22,10.89,1613268000
2.3488,48.8534,1,313.76,0,14.57,70.1,5.13,8.07,9.16,11.27,1613271600
2.3488,48.8534,1,313.76,0,14.4,71.53,5.07,8.16,9.26,11.53,1613275200
2.3488,48.8534,1,330.45,0,16.45,69.38,5.31,9.15,10.36,12.29,1613278800
2.3488,48.8534,2,407.22,0.03,26.39,57.94,6.86,13.97,15.73,13.81,1613282400
2.3488,48.8534,2,447.27,0.07,32.9,50.78,7.63,16.49,18.64,14.95,1613286000
2.3488,48.8534,2,447.27,0.58,32.9,50.78,7.57,16.28,18.55,15.2,1613289600
2.3488,48.8534,2,440.6,3.63,27.42,59.37,7.45,15.39,17.69,14.69,1613293200
2.3488,48.8534,2,403.88,2.96,23.99,63.66,6.68,12.98,15.08,13.43,1613296800
2.3488,48.8534,2,377.18,3.35,19.71,68.67,6.02,11.32,13.17,12.16,1613300400
2.3488,48.8534,2,353.81,3.13,16.97,74.39,5.42,10.34,11.91,10.51,1613304000
2.3488,48.8534,2,340.46,2.6,16.11,80.82,5.13,10.28,11.7,9.37,1613307600
2.3488,48.8534,2,340.46,2.15,16.79,80.82,5.01,11,12.45,9.12,1613311200
2.3488,48.8534,2,343.8,1.54,18.17,75.82,4.95,12.17,13.65,9.5,1613314800
2.3488,48.8534,2,377.18,1.01,25.02,62.94,5.66,15.44,17.25,10.51,1613318400
2.3488,48.8534,2,423.91,0.33,33.59,47.92,6.38,19.64,21.94,11.15,1613322000
2.3488,48.8534,3,480.65,0.11,39.41,39.34,6.97,23.5,26.21,11.15,1613325600
2.3488,48.8534,3,507.36,0.13,40.44,38.27,7.03,24.95,27.84,10.77,1613329200
2.3488,48.8534,3,500.68,0.1,38.39,40.41,6.62,24.25,27.2,10.13,1613332800
2.3488,48.8534,3,500.68,0.1,37.36,39.7,6.38,24.17,27.26,10.01,1613336400
2.3488,48.8534,3,453.95,0.06,30.85,42.92,5.19,22.06,24.91,9.75,1613340000
2.3488,48.8534,2,373.84,0.01,21.08,50.78,3.37,18.71,20.9,9.37,1613343600
2.3488,48.8534,3,367.17,0.02,20.56,50.07,3.16,20.16,22.24,9.25,1613347200
2.3488,48.8534,3,373.84,0.02,20.56,46.49,2.98,21.82,24.01,6.65,1613350800
2.3488,48.8534,3,377.18,0.03,19.88,44.35,2.8,22.33,24.6,4.05,1613354400
2.3488,48.8534,3,373.84,0.04,19.54,42.2,2.74,21.56,23.94,2.53,1613358000
2.3488,48.8534,2,370.5,0.04,19.36,40.41,2.77,19.52,21.83,1.76,1613361600
2.3488,48.8534,2,377.18,0.07,20.74,38.62,3.01,16.97,19.15,1.52,1613365200
2.3488,48.8534,2,460.63,0.37,31.53,27.9,4.59,19.03,21.93,2,1613368800
2.3488,48.8534,2,500.68,0.7,37.36,22.89,5.48,19.32,23.27,2.47,1613372400
2.3488,48.8534,2,494,0.66,37.36,24.68,5.78,17.33,21.82,2.79,1613376000
2.3488,48.8534,2,453.95,0.71,32.22,33.62,5.48,14.02,18.27,3.01,1613379600
2.3488,48.8534,2,393.87,0.91,24.68,47.21,4.59,10.05,13.2,3.01,1613383200
2.3488,48.8534,1,363.83,1.19,21.08,54.36,4.29,8.03,10.55,3.07,1613386800
2.3488,48.8534,1,343.8,1.3,18.85,57.22,4.05,6.9,9.12,3.2,1613390400
2.3488,48.8534,1,343.8,1.01,19.71,55.79,4.17,6.94,9.08,3.2,1613394000
2.3488,48.8534,1,357.15,0.86,22.28,50.78,4.47,7.65,10.05,3.39,1613397600
2.3488,48.8534,1,370.5,0.53,25.02,45.78,4.65,8.37,11.08,3.64,1613401200
2.3488,48.8534,2,400.54,0.29,29.82,38.62,5.13,10.01,13.57,4.18,1613404800
2.3488,48.8534,2,447.27,0.29,35.99,30.4,5.72,12.48,16.97,4.5,1613408400
2.3488,48.8534,2,520.71,0.72,42.16,21.46,6.74,16.49,21.78,4.5,1613412000
2.3488,48.8534,2,574.11,1.47,45.24,15.02,7.39,19.55,24.87,4.02,1613415600
2.3488,48.8534,2,554.09,1.12,42.5,16.81,6.91,18.49,23.14,3.1,1613419200
2.3488,48.8534,2,534.06,0.76,39.41,20.21,6.38,17.31,21.3,2.44,1613422800
2.3488,48.8534,2,494,0.45,35.64,24.32,5.48,15.48,18.9,1.92,1613426400
2.3488,48.8534,2,407.22,0.11,26.73,32.9,3.79,11.15,13.89,1.28,1613430000
2.3488,48.8534,1,380.52,0.07,23.31,36.12,3.28,9.9,12.25,1.16,1613433600
2.3488,48.8534,1,377.18,0.07,22.28,35.05,3.19,9.95,12.72,1.27,1613437200
2.3488,48.8534,1,360.49,0.07,20.56,35.41,3.01,9.38,12.61,1.46,1613440800
2.3488,48.8534,1,337.12,0.05,18.51,37.19,2.77,8.56,11.86,1.57,1613444400
2.3488,48.8534,1,320.44,0.04,16.97,40.41,2.68,7.88,10.96,1.62,1613448000
2.3488,48.8534,1,340.46,0.06,19.19,39.34,3.04,8.7,11.86,1.74,1613451600
2.3488,48.8534,2,453.95,0.59,32.9,23.96,5.07,14.93,19.11,2.44,1613455200
2.3488,48.8534,2,534.06,2.57,41.47,11,6.44,19.13,24.27,2.95,1613458800
2.3488,48.8534,2,534.06,3.63,40.78,9.74,6.74,18.69,24.07,3.07,1613462400
2.3488,48.8534,2,500.68,5.09,33.59,20.92,6.5,16.24,21.32,3.14,1613466000
2.3488,48.8534,2,427.25,4.58,26.05,32.9,5.54,12.02,16.44,3.01,1613469600
2.3488,48.8534,1,390.53,4.3,21.76,38.98,5.07,9.69,13.81,3.14,1613473200
2.3488,48.8534,1,360.49,3.58,19.36,44.35,4.71,8.14,12.09,3.36,1613476800
2.3488,48.8534,1,343.8,1.87,19.19,47.92,4.35,7.27,11.09,3.55,1613480400
2.3488,48.8534,1,340.46,1.15,19.71,47.21,4.29,7.1,10.96,3.8,1613484000
2.3488,48.8534,1,340.46,0.73,20.56,45.78,4.29,7.16,11.04,4.02,1613487600
2.3488,48.8534,1,367.17,0.43,25.02,41.13,4.77,8.29,11.69,3.8,1613491200
2.3488,48.8534,2,417.23,0.26,31.53,32.19,5.48,10.72,13.85,3.2,1613494800
2.3488,48.8534,2,487.33,0.57,38.73,21.82,6.5,14.43,17.58,2.66,1613498400
2.3488,48.8534,2,534.06,1.43,41.47,14.13,7.15,17.5,20.71,2.41,1613502000
2.3488,48.8534,2,520.71,1.23,38.39,15.02,6.56,16.95,20.04,2.19,1613505600
2.3488,48.8534,2,494,0.38,35.64,26.46,5.96,15.8,18.81,2.12,1613509200
2.3488,48.8534,2,417.23,0.05,27.42,43.27,4.65,11.65,14.41,1.85,1613512800
2.3488,48.8534,1,310.42,0,15.94,59.37,2.8,6.21,8.22,1.41,1613516400
2.3488,48.8534,1,283.72,0,12.85,64.37,2.59,5.54,7.42,1.28,1613520000
2.3488,48.8534,1,277.04,0,11.65,66.52,2.77,6.27,8.75,1.22,1613523600
2.3488,48.8534,1,277.04,0,11.31,65.8,2.71,6.23,9.62,1.28,1613527200
2.3488,48.8534,1,277.04,0,11.14,63.66,2.62,6.01,10.45,1.36,1613530800
2.3488,48.8534,1,273.71,0,11.31,61.51,2.68,5.99,11.12,1.41,1613534400
2.3488,48.8534,1,287.06,0,12.68,59.37,2.92,6.24,11.31,1.46,1613538000
2.3488,48.8534,1,360.49,0.02,21.76,49.35,4.29,9.65,15.07,1.85,1613541600
2.3488,48.8534,2,400.54,0.06,27.76,41.13,5.13,12,18.27,2.06,1613545200
2.3488,48.8534,2,397.21,0.09,27.76,39.7,5.19,12.37,19.95,2.06,1613548800
2.3488,48.8534,2,380.52,0.22,24.68,42.92,4.89,11.71,20.02,1.95,1613552400
2.3488,48.8534,1,340.46,0.59,19.36,51.5,4.17,9.42,16.6,1.62,1613556000
2.3488,48.8534,1,310.42,0.95,15.59,57.22,3.64,7.29,12.57,1.46,1613559600
2.3488,48.8534,1,290.39,1.24,12.85,60.8,3.19,5.72,9.61,1.44,1613563200
2.3488,48.8534,1,283.72,1.37,12.17,62.23,3.07,4.89,8.01,1.54,1613566800
2.3488,48.8534,1,290.39,1.52,12.85,62.94,3.28,4.98,7.98,1.76,1613570400
2.3488,48.8534,1,300.41,1.57,14.05,62.23,3.52,5.34,8.18,1.98,1613574000
2.3488,48.8534,1,347.14,1.4,21.25,53.64,4.53,7.17,10.39,2.57,1613577600
2.3488,48.8534,2,417.23,0.55,31.87,38.27,5.72,10.3,14.51,3.48,1613581200
2.3488,48.8534,2,507.36,0.45,41.81,24.32,7.03,14.7,19.96,4.31,1613584800
2.3488,48.8534,3,627.52,3.41,51.41,9.21,8.7,21.21,27.88,4.75,1613588400
2.3488,48.8534,4,700.95,9.28,50.72,1.92,9.18,25.56,33.28,4.24,1613592000
2.3488,48.8534,4,727.65,13.3,47.3,0.82,9.06,27.59,35.41,3.48,1613595600
2.3488,48.8534,3,627.52,7.94,44.55,2.41,7.15,22.34,28.96,2.63,1613599200
2.3488,48.8534,2,427.25,0.8,31.87,17.17,4.05,12.24,16.57,1.81,1613602800
2.3488,48.8534,1,350.48,0.1,22.62,31.47,2.98,8.34,11.23,1.68,1613606400
2.3488,48.8534,1,317.1,0.04,17.82,37.55,2.59,6.56,8.81,1.85,1613610000
2.3488,48.8534,1,300.41,0.03,15.25,40.77,2.41,5.54,7.45,2.25,1613613600
2.3488,48.8534,1,283.72,0.02,13.37,43.99,2.3,4.87,6.55,2.76,1613617200
2.3488,48.8534,1,277.04,0.01,12.34,48.64,2.33,4.71,6.28,3.29,1613620800
2.3488,48.8534,1,293.73,0.01,14.22,48.64,2.74,5.97,7.78,3.83,1613624400
2.3488,48.8534,2,380.52,0.09,25.02,36.84,4.41,11.1,13.8,4.88,1613628000
2.3488,48.8534,2,433.92,0.34,32.22,26.46,5.36,13.98,16.98,5.32,1613631600
2.3488,48.8534,2,453.95,0.69,34.96,20.74,5.78,14.34,17.41,5.45,1613635200
2.3488,48.8534,2,453.95,1.05,33.93,21.82,5.84,12.96,15.97,5.26,1613638800
2.3488,48.8534,1,403.88,0.86,28.1,31.47,5.01,9.52,11.89,3.9,1613642400
2.3488,48.8534,1,363.83,0.77,23.65,40.05,4.41,7.49,9.43,2.72,1613646000
2.3488,48.8534,1,337.12,0.73,20.91,45.06,3.93,6.61,8.29,2.12,1613649600
2.3488,48.8534,1,327.11,0.72,19.02,47.21,3.61,6.9,8.42,1.73,1613653200
2.3488,48.8534,1,323.77,0.74,18.68,44.7,3.49,7.62,9.12,1.36,1613656800
2.3488,48.8534,1,327.11,0.7,19.02,40.41,3.31,7.75,9.19,1.11,1613660400
2.3488,48.8534,2,400.54,1.73,28.79,23.6,4.41,11.06,13.05,1.31,1613664000
2.3488,48.8534,2,567.44,10.28,39.41,3.58,6.91,19.63,22.98,1.98,1613667600
2.3488,48.8534,4,854.49,33.08,41.13,0.03,11.21,35.35,40.6,3.23,1613671200
2.3488,48.8534,5,1214.98,59.01,47.3,0,16.45,57.81,65.73,4.94,1613674800
2.3488,48.8534,5,1348.5,66.16,50.04,0,16.69,66.05,76.32,5,1613678400
2.3488,48.8534,5,1295.09,60.8,46.61,0,15.14,62.54,74.35,4.5,1613682000
2.3488,48.8534,4,1041.41,43.36,40.78,0,11.33,46.81,57.94,3.45,1613685600
2.3488,48.8534,4,680.92,20.12,35.3,0.14,6.5,26.09,34.12,2.09,1613689200
2.3488,48.8534,2,494,8.05,31.87,1.38,4.65,16.44,21.82,1.63,1613692800
2.3488,48.8534,2,433.92,3.02,29.47,5.32,4.05,13.42,17.43,1.52,1613696400
2.3488,48.8534,2,407.22,1.45,27.08,9.84,3.87,12.56,16.13,1.47,1613700000
2.3488,48.8534,2,393.87,0.87,25.71,13.77,3.82,12.76,16.16,1.46,1613703600
2.3488,48.8534,2,393.87,0.67,25.36,16.09,3.87,13.59,16.8,1.44,1613707200
2.3488,48.8534,2,440.6,1.38,29.82,12.16,4.53,16.16,19.55,1.63,1613710800
2.3488,48.8534,4,660.9,14.31,38.39,1.29,7.75,28.29,33.26,2.76,1613714400
2.3488,48.8534,4,821.11,31.74,37.7,0.03,9.89,37.17,43.83,3.52,1613718000
2.3488,48.8534,4,801.09,33.08,38.04,0.14,9.89,35.06,42.69,3.55,1613721600
2.3488,48.8534,4,687.6,24.59,35.99,1.52,8.94,27.86,35.4,3.29,1613725200
2.3488,48.8534,2,507.36,10.17,31.19,7.33,6.62,16.63,22.2,2.76,1613728800
2.3488,48.8534,2,427.25,5.98,26.73,13.59,5.78,11.82,16.47,2.66,1613732400
2.3488,48.8534,1,377.18,3.86,23.31,19.13,5.13,8.61,12.7,2.85,1613736000
2.3488,48.8534,1,317.1,1.3,16.79,39.7,3.7,6.15,8.77,2.6,1613739600
2.3488,48.8534,1,310.42,1.1,16.45,45.78,3.61,6.22,8.59,2.76,1613743200
2.3488,48.8534,1,317.1,1.01,17.65,47.21,3.64,6.18,8.53,3.04,1613746800
2.3488,48.8534,1,397.21,1.76,29.47,32.54,5.25,9.51,12.77,3.96,1613750400
2.3488,48.8534,2,500.68,3.07,42.5,12.34,6.91,14.38,19.24,4.88,1613754000
2.3488,48.8534,3,620.84,8.83,47.3,2.17,8.58,20.57,26.97,5.38,1613757600
2.3488,48.8534,4,720.98,15.87,46.61,0.44,9.89,26.28,34.06,5.32,1613761200
2.3488,48.8534,4,741.01,16.99,45.24,0.31,9.89,28.34,37.28,4.69,1613764800
2.3488,48.8534,4,741.01,16.09,45.24,0.39,9.54,29.53,39.34,4.05,1613768400
2.3488,48.8534,4,640.87,8.94,43.87,1.74,7.63,25.04,34.72,3.04,1613772000
2.3488,48.8534,2,447.27,1.09,32.9,15.02,4.41,15.61,23.77,1.9,1613775600
2.3488,48.8534,2,330.45,0.05,19.88,35.05,2.59,10.44,16.89,1.44,1613779200
2.3488,48.8534,1,300.41,0.02,15.42,42.92,2.09,8.91,14.19,1.36,1613782800
2.3488,48.8534,1,293.73,0.02,14.57,43.27,2.03,8.42,12.83,1.55,1613786400
2.3488,48.8534,1,283.72,0.02,13.88,40.77,2,7.65,11.3,2.01,1613790000
2.3488,48.8534,1,277.04,0.03,13.88,36.84,2.06,6.89,9.85,2.6,1613793600
2.3488,48.8534,1,290.39,0.05,15.25,34.33,2.27,7.19,9.58,2.98,1613797200
2.3488,48.8534,1,360.49,0.17,22.62,29.33,3.43,9.43,11.84,3.48,1613800800
2.3488,48.8534,1,383.85,0.16,25.36,31.11,3.93,9.74,12.32,3.93,1613804400
2.3488,48.8534,1,383.85,0.71,25.02,34.69,4.17,9.79,12.58,4.24,1613808000
2.3488,48.8534,1,370.5,3.3,20.05,42.92,4.23,9.15,12.14,4.37,1613811600
2.3488,48.8534,1,333.79,2.54,16.11,48.64,3.58,7.41,10.38,4.18,1613815200
2.3488,48.8534,1,303.75,2.15,12.85,54.36,3.13,6.54,9.57,3.86,1613818800
2.3488,48.8534,1,287.06,1.98,10.8,60.8,2.74,6.17,9.15,3.67,1613822400
2.3488,48.8534,1,280.38,1.76,10.28,65.09,2.65,6.17,9.01,3.67,1613826000
2.3488,48.8534,1,273.71,1.38,10.37,67.23,2.56,6.23,8.93,3.86,1613829600
2.3488,48.8534,1,270.37,0.91,10.71,68.67,2.44,6.29,8.88,3.99,1613833200
2.3488,48.8534,1,277.04,0.48,12.85,67.95,2.56,6.55,9.13,4.05,1613836800
2.3488,48.8534,1,293.73,0.14,16.11,64.37,2.89,7.1,9.78,4.24,1613840400
